Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702381,-,-,-,32.77,-96.78,-6,135,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,7,25,8,30,106,751,532,16.3,28,1003,49.04,127,2.3000000000000003,0.19
2019,7,25,9,30,116,831,725,15.8,29.5,1003,43.46,118,2.4000000000000004,0.19
2019,7,25,10,30,123,874,876,15.4,30.8,1003,39.35,108,2.5,0.19
2019,7,25,11,30,130,892,972,14.9,31.8,1002,36.02,103,2.7,0.19
2019,7,25,12,30,173,830,981,14.4,32.5,1001,33.46,101,3,0.19
2019,7,25,13,30,213,747,922,13.9,32.800000000000004,1000,31.91,100,3.2,0.19
2019,7,25,14,30,275,583,784,13.600000000000001,32.7,1000,31.41,100,3.4000000000000004,0.19
2019,7,25,15,30,236,556,653,13.3,32.2,999,31.810000000000002,101,3.6,0.19
2019,7,25,16,30,110,749,551,13.200000000000001,31.200000000000003,999,33.28,102,3.6,0.19
2019,7,25,17,30,85,662,349,13.5,30.6,999,35.160000000000004,103,3.6,0.19
2019,7,25,18,30,54,457,143,15.100000000000001,26.8,1000,48.77,106,2.2,0.18
2019,7,25,19,30,5,37,5,16.900000000000002,24.5,1000,62.72,109,1.7000000000000002,0.18
2019,7,25,20,30,0,0,0,17.3,23.6,1001,67.61,114,1.6,0.18
2019,7,25,21,30,0,0,0,17.5,22.900000000000002,1001,71.47,119,1.6,0.18
2019,7,25,22,30,0,0,0,17.7,22.400000000000002,1001,74.59,124,1.6,0.18
2019,7,25,23,30,0,0,0,17.8,21.8,1001,78.03,130,1.7000000000000002,0.18
2019,7,26,0,30,0,0,0,17.8,21.3,1001,80.60000000000001,137,1.7000000000000002,0.18
2019,7,26,1,30,0,0,0,17.8,20.8,1001,82.82000000000001,144,1.6,0.18
2019,7,26,2,30,0,0,0,17.7,20.400000000000002,1001,84.28,150,1.4000000000000001,0.18
2019,7,26,3,30,0,0,0,17.7,20,1002,86.81,152,1.2000000000000002,0.18
2019,7,26,4,30,0,0,0,18,19.700000000000003,1002,89.73,152,1,0.18
2019,7,26,5,30,1,10,1,18.2,20.6,1003,86.05,148,1.4000000000000001,0.18
2019,7,26,6,30,52,375,115,18.8,22.900000000000002,1003,77.58,143,2,0.18
2019,7,26,7,30,85,629,320,19,26.1,1003,64.96000000000001,141,2.3000000000000003,0.18
2019,7,26,8,30,127,672,507,16.2,29,1003,45.87,140,2.4000000000000004,0.18
2019,7,26,9,30,144,759,699,14.8,30.5,1003,38.63,137,2.3000000000000003,0.18
2019,7,26,10,30,331,434,704,14.5,31.6,1003,35.57,133,2.4000000000000004,0.18
2019,7,26,11,30,382,432,789,14.5,32.4,1003,33.96,129,2.6,0.18
2019,7,26,12,30,411,401,801,14.5,32.800000000000004,1002,33.18,125,2.9000000000000004,0.18
2019,7,26,13,30,287,618,873,14.600000000000001,32.9,1001,33.160000000000004,122,3.2,0.18
2019,7,26,14,30,408,241,618,14.700000000000001,32.4,1001,34.44,121,3.4000000000000004,0.18
2019,7,26,15,30,347,184,485,14.8,31.700000000000003,1000,36.07,121,3.4000000000000004,0.18
2019,7,26,16,30,245,261,398,15,30.700000000000003,1000,38.56,121,3.3000000000000003,0.18
2019,7,26,17,30,145,246,243,15.3,30.200000000000003,1001,40.39,121,3.2,0.18
2019,7,26,18,30,65,254,114,17.2,27.3,1001,54.04,120,2,0.18
2019,7,26,19,30,4,19,4,17.7,25.8,1002,61.120000000000005,122,1.5,0.18
2019,7,26,20,30,0,0,0,17.8,24.900000000000002,1002,64.89,124,1.2000000000000002,0.18
2019,7,26,21,30,0,0,0,18.1,24.200000000000003,1002,68.59,125,1.1,0.18
2019,7,26,22,30,0,0,0,18.1,23.6,1002,71.29,125,1.1,0.18
2019,7,26,23,30,0,0,0,18,23.1,1002,73.06,126,1.1,0.18
2019,7,27,0,30,0,0,0,18.1,22.6,1002,75.57000000000001,126,1.1,0.18
2019,7,27,1,30,0,0,0,18.2,22,1002,79.11,125,1.1,0.18
2019,7,27,2,30,0,0,0,18.400000000000002,21.5,1002,82.43,127,1.2000000000000002,0.18
2019,7,27,3,30,0,0,0,18.7,21,1002,86.86,133,1.3,0.18
2019,7,27,4,30,0,0,0,19.3,20.700000000000003,1003,91.56,140,1.5,0.18
2019,7,27,5,30,0,2,0,19.8,21.5,1003,90.15,146,2.1,0.18
2019,7,27,6,30,55,337,111,20.5,23.8,1003,81.59,154,2.7,0.18
2019,7,27,7,30,91,583,308,21,27.3,1004,68.32000000000001,163,3,0.18
2019,7,27,8,30,113,710,514,20.200000000000003,30.400000000000002,1004,54.49,168,3.3000000000000003,0.18
2019,7,27,9,30,134,776,701,19,32.2,1004,45.58,163,3.2,0.18
2019,7,27,10,30,160,786,835,18.1,33.300000000000004,1003,40.59,156,3.1,0.18
2019,7,27,11,30,210,735,902,17.8,34.300000000000004,1003,37.53,149,3,0.18
2019,7,27,12,30,176,818,971,17.6,35,1002,35.72,143,3,0.18
2019,7,27,13,30,168,820,945,17.400000000000002,35.4,1001,34.480000000000004,138,3.1,0.18
2019,7,27,14,30,156,805,858,17.2,35.4,1000,34.01,134,3,0.18
2019,7,27,15,30,142,770,718,16.900000000000002,35,1000,34.230000000000004,132,3,0.18
2019,7,27,16,30,125,701,535,16.6,34.2,999,35.18,131,2.9000000000000004,0.18
2019,7,27,17,30,100,578,329,16.7,33.800000000000004,999,36.06,130,2.8000000000000003,0.18
2019,7,27,18,30,62,355,130,18.5,30.1,1000,49.74,125,1.7000000000000002,0.19
2019,7,27,19,30,4,18,4,20.3,28,1000,63.06,122,1.4000000000000001,0.19
2019,7,27,20,30,0,0,0,20.200000000000003,27.1,1000,65.94,122,1.5,0.19
2019,7,27,21,30,0,0,0,20.3,26.6,1000,68.51,124,1.6,0.19
2019,7,27,22,30,0,0,0,20.8,26.200000000000003,1000,72.08,127,1.7000000000000002,0.19
2019,7,27,23,30,0,0,0,21.400000000000002,25.8,1000,76.60000000000001,132,1.8,0.19
2019,7,28,0,30,0,0,0,22,25.3,1000,81.73,137,1.9000000000000001,0.19
2019,7,28,1,30,0,0,0,22.400000000000002,24.900000000000002,1000,85.88,140,1.8,0.19
2019,7,28,2,30,0,0,0,22.6,24.5,1000,89.21000000000001,144,1.8,0.19
2019,7,28,3,30,0,0,0,22.8,24,1000,93.09,150,1.7000000000000002,0.19
2019,7,28,4,30,0,0,0,23,23.700000000000003,1000,95.95,159,1.7000000000000002,0.19
2019,7,28,5,30,0,0,0,23.1,24.200000000000003,1001,93.51,170,2.1,0.19
2019,7,28,6,30,57,296,106,23.200000000000003,25.900000000000002,1001,85.18,187,2.8000000000000003,0.19
2019,7,28,7,30,97,552,301,23.400000000000002,28.3,1001,75,203,3.4000000000000004,0.19
2019,7,28,8,30,118,693,508,22.8,30.700000000000003,1001,62.940000000000005,205,3.9000000000000004,0.19
2019,7,28,9,30,131,775,696,21.5,32.6,1001,52.160000000000004,198,4.1000000000000005,0.19
2019,7,28,10,30,137,824,844,20.5,34.2,1000,44.84,189,4.3,0.19
2019,7,28,11,30,168,795,916,20,35.300000000000004,999,40.76,182,4.3,0.19
2019,7,28,12,30,142,853,970,19.5,36.2,998,37.800000000000004,179,4.2,0.19
2019,7,28,13,30,171,792,921,19.200000000000003,36.7,998,35.99,177,4.1000000000000005,0.19
2019,7,28,14,30,355,334,646,18.900000000000002,36.7,997,35.410000000000004,176,4,0.19
2019,7,28,15,30,223,532,620,18.900000000000002,36.4,997,35.86,173,4.1000000000000005,0.19
2019,7,28,16,30,110,718,529,19,35.4,996,38.27,170,4.1000000000000005,0.19
2019,7,28,17,30,87,616,329,19.5,34.800000000000004,996,40.83,168,4.1000000000000005,0.19
2019,7,28,18,30,57,375,128,20.400000000000002,31.8,996,51.04,159,3.3000000000000003,0.18
2019,7,28,19,30,4,13,4,21.3,30.1,997,59.18,153,3.1,0.18
2019,7,28,20,30,0,0,0,21.700000000000003,29.1,997,64.3,151,3.4000000000000004,0.18
2019,7,28,21,30,0,0,0,22.1,28.5,998,68.38,154,3.6,0.18
2019,7,28,22,30,0,0,0,22.400000000000002,28.1,998,71.24,163,3.9000000000000004,0.18
2019,7,28,23,30,0,0,0,22.3,27.700000000000003,998,72.56,172,4.2,0.18
2019,7,29,0,30,0,0,0,22.1,27.1,998,74.04,178,4.1000000000000005,0.18
2019,7,29,1,30,0,0,0,21.900000000000002,26.5,997,75.68,182,3.9000000000000004,0.18
2019,7,29,2,30,0,0,0,21.8,26,997,77.9,186,3.8000000000000003,0.18
2019,7,29,3,30,0,0,0,22,25.5,997,81.06,190,3.5,0.18
2019,7,29,4,30,0,0,0,22.3,25.200000000000003,997,84.08,193,3.3000000000000003,0.18
2019,7,29,5,30,0,0,0,22.700000000000003,25.400000000000002,998,85,198,3.4000000000000004,0.18
2019,7,29,6,30,62,176,91,23.1,26.400000000000002,998,82.22,203,3.9000000000000004,0.18
2019,7,29,7,30,125,341,251,23.400000000000002,28,999,76.16,208,4.3,0.18
2019,7,29,8,30,139,621,488,23,29.900000000000002,999,66.75,212,4.4,0.18
2019,7,29,9,30,305,283,511,22.200000000000003,31.8,999,57.04,215,4.3,0.18
2019,7,29,10,30,390,247,602,21.6,33.7,998,49.160000000000004,217,4.1000000000000005,0.18
2019,7,29,11,30,352,60,408,21.3,35.2,998,44.57,217,3.8000000000000003,0.18
2019,7,29,12,30,311,19,329,21.200000000000003,36.1,997,42.15,215,3.5,0.18
2019,7,29,13,30,128,1,129,21.1,36.300000000000004,996,41.42,213,3.2,0.18
2019,7,29,14,30,234,11,244,21.1,36,996,41.99,213,3,0.18
2019,7,29,15,30,313,330,559,21,35.5,995,43.06,213,2.7,0.18
2019,7,29,16,30,237,207,358,20.900000000000002,34.9,995,44.15,212,2.3000000000000003,0.18
2019,7,29,17,30,141,261,243,21.1,34.5,995,45.69,210,2,0.18
2019,7,29,18,30,46,55,56,22.3,31.8,995,57.25,166,1.1,0.18
2019,7,29,19,30,2,2,2,23.200000000000003,29.900000000000002,996,67.47,139,1.4000000000000001,0.18
2019,7,29,20,30,0,0,0,22.1,29.1,996,65.97,135,2,0.18
2019,7,29,21,30,0,0,0,21.6,28.5,997,66.28,140,2.3000000000000003,0.18
2019,7,29,22,30,0,0,0,21.8,27.900000000000002,997,69.28,147,2.1,0.18
2019,7,29,23,30,0,0,0,22,27.400000000000002,997,72.36,155,1.9000000000000001,0.18
2019,7,30,0,30,0,0,0,22.3,26.8,997,76.19,163,1.7000000000000002,0.18
2019,7,30,1,30,0,0,0,22.400000000000002,26.400000000000002,996,78.93,168,1.5,0.18
2019,7,30,2,30,0,0,0,22.5,26,996,81.2,176,1.5,0.18
2019,7,30,3,30,0,0,0,22.5,25.700000000000003,997,82.73,199,1.8,0.18
2019,7,30,4,30,0,0,0,22.400000000000002,25.400000000000002,997,83.65,220,2,0.18
2019,7,30,5,30,0,0,0,22.400000000000002,25.900000000000002,998,81.21000000000001,229,2.4000000000000004,0.18
2019,7,30,6,30,55,174,83,22.400000000000002,27.6,998,73.28,240,2.9000000000000004,0.18
2019,7,30,7,30,111,450,276,22.200000000000003,30.3,998,62.03,261,2.9000000000000004,0.18
2019,7,30,8,30,170,510,456,21.900000000000002,33.1,998,51.88,290,2.5,0.18
2019,7,30,9,30,148,731,679,21.5,35.300000000000004,998,44.94,326,2,0.18
2019,7,30,10,30,186,730,811,21.3,36.9,997,40.44,180,1.5,0.18
2019,7,30,11,30,158,817,925,21,37.9,997,37.68,22,1.4000000000000001,0.18
2019,7,30,12,30,155,832,961,20.700000000000003,38.6,996,35.57,37,1.4000000000000001,0.18
2019,7,30,13,30,176,779,912,20.3,38.800000000000004,996,34.45,50,1.5,0.18
2019,7,30,14,30,224,630,771,20.1,38.7,995,34.13,60,1.9000000000000001,0.18
2019,7,30,15,30,134,769,706,19.900000000000002,38.1,995,34.75,68,2.5,0.18
2019,7,30,16,30,166,538,478,19.700000000000003,36.9,995,36.64,74,3,0.18
2019,7,30,17,30,96,575,320,19.900000000000002,36.300000000000004,995,38.36,77,3.1,0.18
2019,7,30,18,30,59,347,123,21.3,32.9,996,50.64,91,2.5,0.18
2019,7,30,19,30,2,5,2,22.5,30.8,996,61.46,103,2.1,0.18
2019,7,30,20,30,0,0,0,22.700000000000003,29.6,997,66.68,117,2,0.18
2019,7,30,21,30,0,0,0,23,28.700000000000003,997,71.18,131,1.8,0.18
2019,7,30,22,30,0,0,0,23.200000000000003,27.8,997,76.28,146,1.5,0.18
2019,7,30,23,30,0,0,0,23.5,27,998,81.11,160,1.3,0.18
2019,7,31,0,30,0,0,0,23.6,26.3,998,85.04,171,1.2000000000000002,0.18
2019,7,31,1,30,0,0,0,23.6,25.700000000000003,998,88.33,177,1.1,0.18
2019,7,31,2,30,0,0,0,23.700000000000003,25.1,998,91.7,175,1.1,0.18
2019,7,31,3,30,0,0,0,23.6,24.6,998,94.37,167,1.1,0.18
2019,7,31,4,30,0,0,0,23.6,24.200000000000003,999,96.28,159,1.2000000000000002,0.18
2019,7,31,5,30,0,0,0,23.5,24.400000000000002,999,94.69,155,1.7000000000000002,0.18
2019,7,31,6,30,53,232,90,23.5,26.1,1000,85.83,155,2.1,0.18
2019,7,31,7,30,109,445,271,23.1,29,1000,70.57000000000001,155,2.3000000000000003,0.18
2019,7,31,8,30,114,696,503,21.700000000000003,31.900000000000002,1000,54.85,151,2.6,0.18
2019,7,31,9,30,127,774,689,21,33.9,999,46.85,149,2.8000000000000003,0.18
2019,7,31,10,30,138,815,835,20.8,35.300000000000004,999,43.02,145,2.8000000000000003,0.18
2019,7,31,11,30,145,837,930,20.6,36.300000000000004,998,40.15,137,2.7,0.18
2019,7,31,12,30,151,839,963,20.400000000000002,37.2,998,37.61,126,2.7,0.18
2019,7,31,13,30,246,668,876,20,37.6,997,35.96,116,2.8000000000000003,0.18
2019,7,31,14,30,191,723,818,19.6,37.4,997,35.57,110,3,0.18
2019,7,31,15,30,174,678,677,19.3,36.9,997,35.78,108,3.3000000000000003,0.18
2019,7,31,16,30,123,685,520,19,35.9,997,37.06,111,3.6,0.18
2019,7,31,17,30,98,565,317,19.1,35.300000000000004,997,38.54,113,3.7,0.18
2019,7,31,18,30,58,344,121,20,31.8,997,49.83,121,2.9000000000000004,0.18
2019,7,31,19,30,2,8,2,20.900000000000002,29.900000000000002,997,58.64,125,2.4000000000000004,0.18
2019,7,31,20,30,0,0,0,21.200000000000003,28.900000000000002,998,63.13,128,2.2,0.18
2019,7,31,21,30,0,0,0,21.3,28.200000000000003,998,66.26,131,2,0.18
2019,7,31,22,30,0,0,0,21.400000000000002,27.5,998,69.24,138,2,0.18
2019,7,31,23,30,0,0,0,21.400000000000002,26.8,998,72.47,149,1.9000000000000001,0.18
2019,8,1,0,30,0,0,0,21.6,26.200000000000003,998,75.63,159,1.8,0.18
2019,8,1,1,30,0,0,0,21.700000000000003,25.6,998,79.3,163,1.6,0.18
2019,8,1,2,30,0,0,0,22,25.200000000000003,998,82.46000000000001,163,1.5,0.18
2019,8,1,3,30,0,0,0,22.3,24.900000000000002,998,85.68,164,1.4000000000000001,0.18
2019,8,1,4,30,0,0,0,22.700000000000003,24.6,999,89.18,166,1.4000000000000001,0.18
2019,8,1,5,30,0,0,0,23,25.1,999,88.28,172,1.8,0.18
2019,8,1,6,30,54,112,72,23.5,27.1,999,80.57000000000001,186,2.6,0.18
2019,8,1,7,30,119,368,253,23.6,30.1,999,68.17,204,3.4000000000000004,0.18
2019,8,1,8,30,212,338,400,22.3,32.800000000000004,999,54.17,209,3.4000000000000004,0.18
2019,8,1,9,30,315,303,534,21.3,34.7,999,45.68,182,2.3000000000000003,0.18
2019,8,1,10,30,362,371,679,20.400000000000002,36.1,1000,40.02,139,1.9000000000000001,0.18
2019,8,1,11,30,420,350,748,19.6,36.9,999,36.480000000000004,123,2.4000000000000004,0.18
2019,8,1,12,30,475,256,722,19,37.4,998,34.24,127,2.9000000000000004,0.18
2019,8,1,13,30,376,450,800,18.6,37.6,998,32.99,129,3.2,0.18
2019,8,1,14,30,410,190,574,18.400000000000002,37.5,997,32.67,129,3.3000000000000003,0.18
2019,8,1,15,30,335,248,519,18.2,36.9,997,33.4,128,3.4000000000000004,0.18
2019,8,1,16,30,250,155,339,18.1,35.9,996,35.050000000000004,129,3.3000000000000003,0.18
2019,8,1,17,30,137,168,202,18.3,35.300000000000004,996,36.77,128,3.2,0.18
2019,8,1,18,30,63,298,116,19.5,32,997,47.56,124,2.5,0.18
2019,8,1,19,30,2,6,2,20.6,30,997,57.01,123,2.2,0.18
2019,8,1,20,30,0,0,0,20.8,28.900000000000002,997,61.58,126,2.1,0.18
2019,8,1,21,30,0,0,0,21.1,28.200000000000003,998,65.34,127,2,0.18
2019,8,1,22,30,0,0,0,21.5,27.700000000000003,998,68.83,126,2.2,0.18
2019,8,1,23,30,0,0,0,21.900000000000002,27.3,998,72.3,127,2.4000000000000004,0.18
2019,8,2,0,30,0,0,0,22.3,26.8,998,76.60000000000001,131,2.5,0.18
2019,8,2,1,30,0,0,0,22.8,26.400000000000002,998,80.45,137,2.4000000000000004,0.18
2019,8,2,2,30,0,0,0,23.1,26,998,84.01,144,2.3000000000000003,0.18
2019,8,2,3,30,0,0,0,23.400000000000002,25.6,998,87.55,148,2.1,0.18
2019,8,2,4,30,0,0,0,23.700000000000003,25.200000000000003,998,91.14,151,1.9000000000000001,0.18
2019,8,2,5,30,0,0,0,23.900000000000002,25.400000000000002,998,91.25,152,1.9000000000000001,0.18
2019,8,2,6,30,56,155,80,24.1,26.900000000000002,999,84.89,161,2.2,0.18
2019,8,2,7,30,124,331,244,23.8,29.3,998,72.16,176,2.4000000000000004,0.18
2019,8,2,8,30,231,207,346,22.700000000000003,31.6,998,59.32,182,2.3000000000000003,0.18
2019,8,2,9,30,326,238,498,22,33.2,998,51.78,173,1.9000000000000001,0.18
2019,8,2,10,30,257,585,756,21.400000000000002,34.4,998,46.77,151,1.5,0.18
2019,8,2,11,30,446,284,712,20.900000000000002,35.2,998,43.480000000000004,122,1.4000000000000001,0.18
2019,8,2,12,30,473,252,716,20.6,35.6,997,41.76,101,1.7000000000000002,0.18
2019,8,2,13,30,439,280,703,20.5,35.5,996,41.730000000000004,93,2.2,0.18
2019,8,2,14,30,313,442,695,20.6,35,996,43.1,97,2.6,0.18
2019,8,2,15,30,344,156,459,20.8,34.5,995,44.75,106,2.9000000000000004,0.18
2019,8,2,16,30,239,200,354,20.900000000000002,33.800000000000004,995,46.96,117,3.1,0.18
2019,8,2,17,30,124,440,293,21.200000000000003,33.4,995,48.78,121,3.1,0.18
2019,8,2,18,30,68,219,107,21.900000000000002,30.900000000000002,995,58.74,125,2.6,0.18
2019,8,2,19,30,1,2,1,22.400000000000002,29.5,995,65.63,125,2.7,0.18
2019,8,2,20,30,0,0,0,22.400000000000002,29,996,67.54,124,3,0.18
2019,8,2,21,30,0,0,0,22.5,28.5,996,69.92,124,3,0.18
2019,8,2,22,30,0,0,0,22.700000000000003,27.900000000000002,996,73.17,127,2.8000000000000003,0.18
2019,8,2,23,30,0,0,0,22.8,27.400000000000002,996,76.13,135,2.8000000000000003,0.18
2019,8,3,0,30,0,0,0,23,26.900000000000002,996,79.03,144,2.9000000000000004,0.18
2019,8,3,1,30,0,0,0,23,26.5,995,81.23,146,2.9000000000000004,0.18
2019,8,3,2,30,0,0,0,23.1,26,995,84.12,135,2.6,0.18
2019,8,3,3,30,0,0,0,23.400000000000002,25.700000000000003,996,86.9,121,2.5,0.18
2019,8,3,4,30,0,0,0,23.6,25.400000000000002,997,90.03,120,2.7,0.18
2019,8,3,5,30,0,0,0,23.8,25.400000000000002,997,90.95,129,2.8000000000000003,0.18
2019,8,3,6,30,9,0,9,24,26.200000000000003,997,87.66,142,3.1,0.18
2019,8,3,7,30,38,0,38,23.900000000000002,27.900000000000002,997,78.74,156,3.6,0.18
2019,8,3,8,30,28,0,28,23.200000000000003,29.700000000000003,997,68.3,167,3.8000000000000003,0.18
2019,8,3,9,30,77,0,77,22.8,31.200000000000003,997,61.06,171,3.8000000000000003,0.18
2019,8,3,10,30,179,6,184,22.8,32.5,996,56.67,169,3.6,0.18
2019,8,3,11,30,333,26,357,22.900000000000002,33.6,996,53.58,167,3.4000000000000004,0.18
2019,8,3,12,30,436,60,494,23,34.2,995,52.300000000000004,166,3.1,0.18
2019,8,3,13,30,467,186,642,23.200000000000003,34.300000000000004,994,52.56,162,2.8000000000000003,0.18
2019,8,3,14,30,406,102,494,23.5,33.7,993,55.160000000000004,155,2.8000000000000003,0.18
2019,8,3,15,30,304,82,364,23.5,32.9,993,58,147,2.9000000000000004,0.18
2019,8,3,16,30,203,62,239,23.5,31.8,993,61.45,142,3,0.18
2019,8,3,17,30,142,362,280,23.5,31.1,993,64.03,139,2.9000000000000004,0.18
2019,8,3,18,30,64,120,85,23.900000000000002,28.5,994,75.97,121,2.6,0.18
2019,8,3,19,30,1,1,1,24.200000000000003,27.1,995,84.11,110,2.7,0.18
2019,8,3,20,30,0,0,0,24.200000000000003,26.200000000000003,995,88.56,101,2.6,0.18
2019,8,3,21,30,0,0,0,24.200000000000003,25.700000000000003,996,91.36,93,2.3000000000000003,0.18
2019,8,3,22,30,0,0,0,24.200000000000003,25.400000000000002,996,93.17,88,2.1,0.18
2019,8,3,23,30,0,0,0,24.200000000000003,25.200000000000003,996,94.16,85,2.1,0.18
2019,8,4,0,30,0,0,0,24.200000000000003,25,996,95.34,83,2.1,0.18
2019,8,4,1,30,0,0,0,24.3,24.900000000000002,996,96.27,83,2.1,0.18
2019,8,4,2,30,0,0,0,24.3,24.8,996,97,85,2.2,0.18
2019,8,4,3,30,0,0,0,24.200000000000003,24.6,996,97.82000000000001,90,2.2,0.18
2019,8,4,4,30,0,0,0,24.1,24.5,997,97.76,97,2.1,0.18
2019,8,4,5,30,0,0,0,24,24.5,997,96.96000000000001,103,2.1,0.18
2019,8,4,6,30,36,56,44,24,25.1,998,93.44,111,2.2,0.18
2019,8,4,7,30,32,0,32,23.900000000000002,26.200000000000003,998,87.23,124,2.3000000000000003,0.18
2019,8,4,8,30,58,0,58,23.8,27.700000000000003,998,79.39,134,2.2,0.18
2019,8,4,9,30,152,6,156,23.6,29.200000000000003,998,71.66,132,2,0.18
2019,8,4,10,30,402,203,575,23.1,30.8,997,63.6,122,2,0.18
2019,8,4,11,30,442,137,570,22.700000000000003,32.2,997,57.5,110,2.1,0.18
2019,8,4,12,30,223,722,918,22.5,33.2,996,53.56,99,2.2,0.18
2019,8,4,13,30,438,132,562,22.3,33.800000000000004,995,51.29,90,2.4000000000000004,0.18
2019,8,4,14,30,393,109,487,22.200000000000003,34.1,995,50.03,86,2.7,0.18
2019,8,4,15,30,268,131,364,22,34,995,49.550000000000004,85,2.9000000000000004,0.18
2019,8,4,16,30,153,567,477,21.6,33.5,994,49.83,85,2.9000000000000004,0.18
2019,8,4,17,30,101,533,303,21.5,33,995,51,85,2.8000000000000003,0.18
2019,8,4,18,30,58,305,110,22.6,30.200000000000003,995,63.730000000000004,89,1.5,0.18
2019,8,4,19,30,1,5,1,24,28.6,996,76.32000000000001,94,1.1,0.18
2019,8,4,20,30,0,0,0,23.8,27.900000000000002,996,78.5,102,1.1,0.18
2019,8,4,21,30,0,0,0,23.700000000000003,27.400000000000002,996,80.11,114,1.1,0.18
2019,8,4,22,30,0,0,0,23.6,26.900000000000002,997,82.06,128,1,0.18
2019,8,4,23,30,0,0,0,23.5,26.400000000000002,997,84.24,144,1,0.18
2019,8,5,0,30,0,0,0,23.5,25.900000000000002,997,86.72,161,1,0.18
2019,8,5,1,30,0,0,0,23.5,25.5,997,88.93,176,0.9,0.18
2019,8,5,2,30,0,0,0,23.5,25.1,997,91.01,186,0.9,0.18
2019,8,5,3,30,0,0,0,23.6,24.900000000000002,997,92.53,193,0.8,0.18
2019,8,5,4,30,0,0,0,23.700000000000003,24.8,997,93.75,201,0.6000000000000001,0.18
2019,8,5,5,30,0,0,0,23.8,25.400000000000002,997,90.94,209,0.6000000000000001,0.18
2019,8,5,6,30,52,119,70,24.3,27.200000000000003,998,83.99,220,0.8,0.18
2019,8,5,7,30,123,325,239,23.700000000000003,29.5,998,71.16,214,0.6000000000000001,0.18
2019,8,5,8,30,149,568,462,22.6,31.700000000000003,998,58.46,155,0.4,0.18
2019,8,5,9,30,250,464,583,21.6,33.4,998,50.14,103,0.7000000000000001,0.18
2019,8,5,10,30,384,152,513,21.1,34.6,997,45.4,91,1,0.18
2019,8,5,11,30,429,271,681,20.8,35.5,997,42.52,89,1.4000000000000001,0.18
2019,8,5,12,30,467,190,650,20.6,36.1,996,40.68,92,1.7000000000000002,0.18
2019,8,5,13,30,423,142,556,20.5,36.300000000000004,995,39.93,95,1.9000000000000001,0.18
2019,8,5,14,30,231,652,791,20.400000000000002,36.2,995,39.95,98,1.9000000000000001,0.18
2019,8,5,15,30,248,522,631,20.400000000000002,35.9,994,40.42,102,2,0.18
2019,8,5,16,30,205,428,448,20.3,35.300000000000004,994,41.62,105,2,0.18
2019,8,5,17,30,138,356,272,20.400000000000002,35,994,42.68,107,2,0.18
2019,8,5,18,30,67,197,100,22.6,32,994,57.46,110,1.1,0.18
2019,8,5,19,30,0,0,0,24.400000000000002,30.400000000000002,995,70.51,114,1.1,0.18
2019,8,5,20,30,0,0,0,23.900000000000002,29.700000000000003,995,71.05,122,1.2000000000000002,0.18
2019,8,5,21,30,0,0,0,23.5,29.1,996,71.91,133,1.3,0.18
2019,8,5,22,30,0,0,0,23.3,28.5,995,73.69,145,1.4000000000000001,0.18
2019,8,5,23,30,0,0,0,23.400000000000002,28.1,995,75.69,158,1.4000000000000001,0.18
2019,8,6,0,30,0,0,0,23.6,27.700000000000003,995,78.57000000000001,172,1.4000000000000001,0.18
2019,8,6,1,30,0,0,0,23.900000000000002,27.400000000000002,995,81.37,186,1.4000000000000001,0.18
2019,8,6,2,30,0,0,0,24.200000000000003,27.1,995,84.09,199,1.3,0.18
2019,8,6,3,30,0,0,0,24.5,26.8,995,87.10000000000001,210,1.3,0.18
2019,8,6,4,30,0,0,0,24.8,26.5,995,90.15,221,1.3,0.18
2019,8,6,5,30,0,0,0,24.900000000000002,26.900000000000002,996,89.01,231,1.7000000000000002,0.18
2019,8,6,6,30,56,188,84,25.1,28.400000000000002,996,82.33,237,2.2,0.18
2019,8,6,7,30,120,420,269,24.8,30.3,997,72.56,240,2.3000000000000003,0.18
2019,8,6,8,30,160,563,469,23.700000000000003,32.1,997,61.14,236,1.8,0.18
2019,8,6,9,30,182,656,653,22.5,33.6,997,52.21,216,1.3,0.18
